                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    387,                0.58947,                0.44696,                0.97226,                0.63549,                0.45929,                0.99063,                0.89953,                0.85783,                0.94691,                0.79541,                0.66543,                0.45475,                0.96202,                0.66948,                0.47349,                0.96959,             0.00033967,             0.00033967,             0.00033967
                    388,                0.58664,                0.42042,                0.95422,                0.64182,                0.42014,                0.97167,                0.89747,                0.87235,                 0.9479,                0.78907,                0.66877,                0.48477,                0.96402,                0.65479,                0.48353,                0.96453,             0.00033684,             0.00033684,             0.00033684
                    389,                0.60717,                0.43618,                0.96705,                 0.6687,                0.46239,                0.98082,                0.94814,                0.82947,                0.94089,                0.78848,                0.66284,                0.49275,                0.96191,                0.66665,                0.50405,                0.96863,             0.00033401,             0.00033401,             0.00033401
                    390,                0.56963,                0.43086,                0.95844,                0.62406,                 0.4432,                0.97082,                0.95145,                0.83482,                0.93561,                0.78775,                0.65455,                0.49461,                0.96405,                0.66585,                0.51815,                0.96811,             0.00033119,             0.00033119,             0.00033119
                    391,                0.57744,                0.43361,                0.97371,                0.61456,                0.45113,                0.98733,                0.88631,                0.87414,                0.93888,                0.78509,                0.66796,                0.50449,                0.97194,                0.67585,                0.53686,                0.98055,             0.00032836,             0.00032836,             0.00032836
                    392,                 0.5974,                 0.4419,                0.96853,                0.65439,                0.45694,                0.99004,                0.90956,                0.88691,                 0.9393,                0.78311,                 0.6751,                0.49091,                0.97021,                0.68727,                0.51052,                0.98128,             0.00032553,             0.00032553,             0.00032553
                    393,                0.57533,                0.42648,                0.96466,                0.63955,                0.44489,                0.98703,                0.88879,                 0.8869,                0.93614,                 0.7773,                0.68028,                0.48806,                0.96715,                0.68461,                0.51687,                0.98022,              0.0003227,              0.0003227,              0.0003227
                    394,                0.59923,                0.43288,                0.96825,                0.65032,                0.47803,                0.98786,                0.90758,                0.85614,                0.93194,                0.77531,                0.68459,                0.50064,                0.97422,                0.68968,                0.52794,                0.97177,             0.00031987,             0.00031987,             0.00031987
                    395,                 0.5819,                0.42356,                0.96033,                0.62613,                0.44202,                0.97716,                0.93369,                0.85951,                0.93016,                0.78085,                0.66892,                0.50085,                0.97137,                0.68342,                0.54591,                0.98667,             0.00031704,             0.00031704,             0.00031704
                    396,                0.56664,                0.42284,                0.95548,                0.62839,                0.42406,                0.97478,                0.91978,                0.86168,                0.93432,                0.78596,                0.66727,                0.49833,                0.96984,                0.66273,                0.55825,                0.97113,             0.00031421,             0.00031421,             0.00031421
                    397,                0.56437,                0.42813,                0.95321,                0.61659,                0.45021,                0.97357,                0.94543,                0.84645,                0.93661,                0.78731,                0.66715,                0.49311,                0.96139,                0.67906,                0.53046,                0.97545,             0.00031138,             0.00031138,             0.00031138
                    398,                0.59909,                 0.4448,                0.97482,                0.65982,                0.48148,                 1.0003,                0.90311,                0.89201,                0.93478,                0.78252,                0.67269,                0.47054,                0.96289,                0.67444,                0.51734,                0.97746,             0.00030855,             0.00030855,             0.00030855
                    399,                0.58127,                0.43381,                0.95377,                0.64413,                0.46749,                0.97277,                0.96194,                0.81052,                 0.9276,                  0.779,                0.66737,                0.50156,                0.97543,                0.66909,                0.54324,                0.98388,             0.00030572,             0.00030572,             0.00030572
                    400,                0.56649,                0.41964,                0.95625,                0.61911,                 0.4436,                0.98145,                0.90899,                0.85287,                0.92839,                0.77128,                0.67727,                 0.5103,                0.98296,                0.68973,                0.54255,                0.98264,             0.00030289,             0.00030289,             0.00030289
                    401,                0.54392,                 0.4158,                 0.9653,                0.58691,                0.44358,                0.98778,                0.92968,                0.88293,                0.93553,                0.78421,                0.65372,                0.48471,                 0.9587,                0.65888,                0.51585,                0.95876,             0.00030006,             0.00030006,             0.00030006
                    402,                0.58163,                 0.4233,                0.97903,                0.63951,                0.45216,                0.99763,                0.90699,                0.89187,                 0.9417,                0.79012,                0.65413,                0.48317,                0.95908,                0.66007,                0.49243,                0.96413,             0.00029723,             0.00029723,             0.00029723
                    403,                0.55905,                0.41455,                0.95712,                 0.6177,                0.43376,                0.98544,                0.90541,                0.89025,                0.94106,                0.78384,                0.66438,                0.49637,                0.96131,                0.67521,                0.51842,                0.96394,              0.0002944,              0.0002944,              0.0002944
                    404,                0.56685,                 0.4177,                0.95819,                0.62326,                0.44371,                0.98151,                 0.8894,                0.87793,                0.93463,                0.78338,                0.67518,                 0.5024,                0.96937,                0.65693,                0.54564,                0.96533,             0.00029157,             0.00029157,             0.00029157
                    405,                0.56294,                0.40944,                0.94901,                0.61341,                0.41743,                0.96539,                0.88022,                0.90009,                0.93489,                0.78942,                0.65477,                0.50744,                0.96389,                0.64506,                0.53527,                0.95892,             0.00028874,             0.00028874,             0.00028874
                    406,                0.56758,                0.42841,                0.96007,                0.63461,                 0.4491,                0.98333,                0.86633,                0.91853,                0.93957,                0.79442,                0.66678,                0.50508,                0.96727,                 0.6613,                0.51917,                0.96963,             0.00028591,             0.00028591,             0.00028591
                    407,                0.59243,                0.44768,                0.96952,                0.66015,                0.49007,                 0.9898,                0.92021,                0.86687,                0.94637,                0.78472,                0.67336,                0.51048,                0.97364,                0.65867,                0.53528,                0.96856,             0.00028308,             0.00028308,             0.00028308
                    408,                0.57557,                0.42176,                 0.9562,                0.62709,                0.44586,                0.97411,                0.94927,                0.86097,                0.95267,                0.79386,                0.67227,                 0.4965,                0.97138,                0.66938,                0.49998,                0.97166,             0.00028026,             0.00028026,             0.00028026
                    409,                0.57943,                0.43031,                0.96496,                0.64419,                0.45029,                 0.9889,                0.94011,                0.88043,                0.95602,                 0.7993,                0.66378,                 0.4538,                0.96817,                0.64654,                0.48665,                0.96786,             0.00027743,             0.00027743,             0.00027743
                    410,                0.57091,                0.42369,                0.95547,                0.62522,                 0.4201,                 0.9732,                0.94204,                0.86384,                0.95101,                0.79699,                0.66808,                0.44578,                0.97038,                0.64234,                0.47601,                0.96975,              0.0002746,              0.0002746,              0.0002746
                    411,                0.55823,                0.41289,                0.94291,                0.61854,                0.42824,                 0.9607,                0.92369,                0.88586,                0.94603,                 0.7887,                0.67631,                0.45052,                0.97092,                0.64934,                0.48721,                0.96919,             0.00027177,             0.00027177,             0.00027177
                    412,                 0.5854,                0.42295,                0.97695,                0.63931,                0.43431,                0.98924,                0.93248,                  0.852,                0.94281,                0.79001,                0.66516,                0.46742,                0.96998,                0.64175,                0.49086,                0.97011,             0.00026894,             0.00026894,             0.00026894
                    413,                0.55298,                0.40849,                0.95441,                 0.5957,                0.40831,                 0.9696,                0.95227,                0.85597,                0.94059,                0.79259,                0.65134,                0.48668,                0.96232,                0.63775,                0.51615,                0.95833,             0.00026611,             0.00026611,             0.00026611
                    414,                0.56698,                0.40612,                0.94675,                0.62029,                0.41019,                0.95998,                 0.9677,                0.85024,                0.94638,                0.79324,                0.65972,                0.48264,                0.96681,                0.63522,                0.50153,                0.96085,             0.00026328,             0.00026328,             0.00026328
                    415,                0.58845,                0.43703,                0.97428,                0.64744,                0.46356,                0.99715,                0.93428,                0.84616,                0.94199,                0.79333,                0.65845,                0.48622,                0.96602,                0.63894,                0.53081,                0.95704,             0.00026045,             0.00026045,             0.00026045
                    416,                0.58259,                0.42324,                0.96342,                0.61778,                0.42293,                0.97536,                0.91464,                0.87955,                0.93835,                0.79062,                 0.6762,                0.50851,                0.97074,                0.65788,                0.54015,                0.96181,             0.00025762,             0.00025762,             0.00025762
                    417,                0.57019,                0.40954,                0.95931,                0.61847,                0.40455,                0.97356,                0.92337,                0.85874,                0.93313,                0.77821,                0.67505,                0.50837,                 0.9701,                0.66733,                0.55457,                0.96367,             0.00025479,             0.00025479,             0.00025479
                    418,                0.56649,                0.43022,                0.96069,                0.62127,                0.44514,                0.98327,                0.92209,                0.86194,                0.93833,                0.78375,                0.66621,                0.50042,                 0.9688,                0.66665,                0.52731,                0.96655,             0.00025196,             0.00025196,             0.00025196
                    419,                0.57205,                0.42604,                0.96352,                 0.6218,                0.43946,                 0.9801,                0.92157,                0.88083,                0.94165,                0.78409,                0.66175,                0.48783,                0.96578,                0.65523,                 0.5133,                0.96873,             0.00024913,             0.00024913,             0.00024913
                    420,                0.56258,                0.41487,                0.95635,                0.61648,                0.43604,                0.97607,                0.88834,                0.90976,                 0.9426,                0.78567,                 0.6632,                0.48189,                0.96044,                0.66095,                0.52014,                0.96637,              0.0002463,              0.0002463,              0.0002463
                    421,                0.54678,                0.41486,                0.94942,                0.59872,                0.43405,                 0.9678,                0.89275,                0.89241,                0.94337,                  0.792,                0.67164,                0.48002,                0.97124,                0.66912,                0.50301,                0.97828,             0.00024347,             0.00024347,             0.00024347
                    422,                0.57046,                0.41896,                0.95491,                0.63541,                0.46622,                0.98287,                0.90201,                0.89545,                0.94332,                0.79419,                0.65076,                0.47329,                0.96221,                0.65947,                0.50088,                0.97206,             0.00024064,             0.00024064,             0.00024064
                    423,                0.56626,                0.42509,                0.95568,                0.62586,                0.44632,                0.97708,                0.92303,                0.89431,                0.94509,                 0.7914,                0.65053,                0.46792,                0.96292,                0.64746,                0.48258,                 0.9714,             0.00023781,             0.00023781,             0.00023781
                    424,                0.55395,                0.41477,                0.95896,                0.61188,                0.43527,                0.98075,                0.90137,                0.90646,                0.94845,                0.79848,                0.63206,                0.46192,                0.95401,                0.61883,                0.49132,                0.94772,             0.00023498,             0.00023498,             0.00023498
                    425,                0.54488,                0.40714,                 0.9416,                0.59237,                0.41915,                 0.9569,                0.92392,                0.90271,                 0.9547,                0.80309,                0.63931,                0.45731,                0.94851,                0.64773,                0.45249,                0.95762,             0.00023216,             0.00023216,             0.00023216
                    426,                0.57646,                0.42662,                0.95982,                0.63234,                0.44756,                0.97708,                0.97012,                0.87749,                0.95009,                0.79364,                0.66825,                 0.4627,                0.96388,                0.66891,                0.47053,                0.96999,             0.00022933,             0.00022933,             0.00022933
                    427,                0.55215,                0.41521,                 0.9509,                0.60867,                0.43224,                0.97004,                  0.912,                0.90606,                 0.9501,                0.79607,                0.65971,                 0.4541,                0.96041,                0.66045,                0.50283,                0.96079,              0.0002265,              0.0002265,              0.0002265
                    428,                0.55231,                0.41865,                0.94573,                 0.6054,                0.44289,                0.96473,                0.91891,                0.89247,                0.94753,                0.79901,                0.66625,                0.45716,                0.96682,                0.66575,                0.50269,                0.96888,             0.00022367,             0.00022367,             0.00022367
                    429,                0.57059,                0.41761,                0.94589,                0.62762,                0.43067,                0.96446,                0.92901,                0.87078,                0.94245,                0.78766,                0.68093,                0.47471,                0.97625,                0.66835,                0.51381,                0.96738,             0.00022084,             0.00022084,             0.00022084
                    430,                0.54387,                0.41366,                0.95019,                0.58162,                0.42002,                 0.9679,                0.91632,                0.88058,                0.94262,                0.78581,                0.66492,                0.48023,                0.97368,                0.66882,                0.50583,                 0.9683,             0.00021801,             0.00021801,             0.00021801
                    431,                0.58118,                0.41654,                0.95462,                0.62881,                0.43494,                0.96867,                0.88514,                0.89574,                0.94117,                0.78485,                0.66891,                0.47968,                0.96915,                0.66603,                0.54477,                0.97115,             0.00021518,             0.00021518,             0.00021518
                    432,                0.57606,                0.41834,                0.96565,                0.62577,                 0.4298,                0.98342,                0.92683,                0.86481,                0.94305,                0.78759,                0.68512,                0.48654,                0.97281,                0.66188,                0.55365,                0.96433,             0.00021235,             0.00021235,             0.00021235
                    433,                0.54057,                0.41731,                0.94685,                0.58543,                0.43087,                0.96271,                0.84027,                0.92569,                0.93821,                0.79025,                0.65745,                0.47438,                0.96365,                0.66201,                0.51388,                 0.9623,             0.00020952,             0.00020952,             0.00020952
                    434,                0.56681,                0.42206,                0.95233,                0.62096,                0.44167,                0.96664,                0.90886,                0.86797,                0.93669,                0.79035,                0.65394,                0.47234,                 0.9592,                0.64465,                0.52994,                0.96418,             0.00020669,             0.00020669,             0.00020669
                    435,                0.55439,                0.41114,                 0.9592,                0.60051,                0.42823,                0.98078,                0.93127,                0.86473,                0.93974,                0.79422,                0.66304,                0.47582,                0.95962,                0.64981,                0.52835,                0.96504,             0.00020386,             0.00020386,             0.00020386
                    436,                0.56908,                0.41761,                0.95197,                0.62235,                0.42964,                0.96699,                0.92936,                0.85365,                0.94089,                0.79408,                 0.6568,                 0.4752,                0.96033,                 0.6538,                0.53458,                0.96112,             0.00020103,             0.00020103,             0.00020103
                    437,                 0.5307,                0.39438,                0.94029,                 0.5745,                0.39086,                0.95444,                0.90201,                0.88157,                0.94279,                0.79004,                0.66711,                0.47829,                0.96519,                0.65749,                0.54283,                0.96224,              0.0001982,              0.0001982,              0.0001982
                    438,                0.55212,                0.40239,                0.94961,                0.61393,                0.40383,                0.97159,                 0.8927,                 0.8702,                0.93727,                0.79201,                0.64216,                0.48494,                0.95565,                0.63747,                0.56251,                0.95521,             0.00019537,             0.00019537,             0.00019537
                    439,                0.56333,                0.41918,                0.96071,                0.61799,                0.44106,                0.97359,                0.93716,                0.84523,                0.93635,                0.79181,                0.64779,                0.49735,                0.95821,                0.64543,                0.56103,                0.95226,             0.00019254,             0.00019254,             0.00019254
                    440,                0.53549,                0.41535,                0.95093,                0.58531,                0.44042,                0.97029,                0.93699,                0.86187,                0.94038,                0.79264,                0.64839,                0.47703,                0.95553,                0.64705,                 0.5406,                0.95251,             0.00018971,             0.00018971,             0.00018971
                    441,                 0.5245,                 0.3959,                 0.9357,                0.57966,                0.40681,                0.95058,                0.93444,                0.87214,                0.94338,                0.79671,                0.64429,                0.46094,                0.95186,                0.64349,                0.50208,                0.95774,             0.00018688,             0.00018688,             0.00018688
                    442,                0.53058,                0.38979,                0.94414,                0.57902,                0.41114,                0.96112,                0.95926,                0.86168,                0.94669,                 0.7979,                0.64976,                0.47052,                0.95522,                0.65639,                0.49842,                0.96727,             0.00018406,             0.00018406,             0.00018406
                    443,                0.55005,                0.40603,                0.95401,                0.60768,                0.43563,                0.97073,                0.93107,                0.87484,                0.94307,                0.78985,                0.65219,                0.48024,                0.96229,                0.66678,                0.50553,                0.96274,             0.00018123,             0.00018123,             0.00018123
                    444,                0.56222,                0.40292,                0.93992,                0.61024,                0.39574,                0.95135,                0.94446,                0.87059,                0.94391,                0.79609,                0.65879,                0.48043,                0.96434,                0.66164,                0.50207,                0.96294,              0.0001784,              0.0001784,              0.0001784
                    445,                0.54037,                0.40839,                0.95142,                0.59126,                0.42219,                0.96955,                0.92237,                0.87348,                0.94292,                0.79485,                0.66003,                0.48084,                0.96932,                0.64927,                 0.4976,                0.96312,             0.00017557,             0.00017557,             0.00017557
                    446,                0.56542,                0.40729,                 0.9528,                0.62854,                0.41581,                0.97276,                0.92044,                0.88421,                0.94717,                0.79707,                0.64808,                0.48003,                0.96201,                0.65032,                0.48887,                0.96163,             0.00017274,             0.00017274,             0.00017274
                    447,                0.54821,                0.40753,                 0.9512,                0.59972,                0.41656,                0.96968,                0.95924,                0.83962,                0.94586,                0.79278,                0.68714,                0.49525,                 0.9719,                0.68499,                0.50394,                0.97144,             0.00016991,             0.00016991,             0.00016991
                    448,                0.55272,                   0.42,                0.94068,                0.61225,                0.46473,                0.96158,                0.92231,                0.87757,                0.94604,                0.79607,                0.67617,                0.49669,                0.97204,                0.67725,                 0.4926,                0.97155,             0.00016708,             0.00016708,             0.00016708
                    449,                0.54342,                0.40277,                0.94094,                0.59427,                0.40963,                0.95432,                0.92463,                0.85152,                0.94457,                0.79966,                0.66473,                0.49916,                0.97273,                0.66384,                0.49088,                0.97035,             0.00016425,             0.00016425,             0.00016425
                    450,                0.55693,                0.40987,                0.94321,                0.60683,                0.42336,                0.95853,                0.90978,                0.86942,                 0.9436,                0.79877,                0.66249,                0.48359,                0.96307,                0.63623,                0.53411,                0.95147,             0.00016142,             0.00016142,             0.00016142
                    451,                 0.5456,                0.39687,                0.93515,                0.59799,                0.41701,                0.95455,                0.91628,                0.87011,                0.94389,                0.79726,                0.64848,                0.46984,                0.95328,                0.62622,                0.51841,                0.94595,             0.00015859,             0.00015859,             0.00015859
                    452,                0.55188,                0.41202,                0.94693,                0.60332,                0.42755,                0.96822,                0.90332,                0.87138,                0.94253,                0.79815,                 0.6556,                0.47145,                0.95611,                0.64865,                 0.5281,                0.95238,             0.00015576,             0.00015576,             0.00015576
                    453,                0.57757,                0.41499,                0.95701,                0.63866,                0.42443,                0.97118,                0.92499,                0.85677,                0.94344,                0.79521,                0.66221,                0.47134,                0.96168,                 0.6568,                0.52351,                0.95891,             0.00015293,             0.00015293,             0.00015293
                    454,                0.55413,                0.41098,                0.94978,                0.60973,                0.43126,                0.97253,                0.90809,                0.88804,                0.94047,                0.79268,                 0.6507,                0.46754,                0.96489,                 0.6424,                0.52369,                0.95904,              0.0001501,              0.0001501,              0.0001501
                    455,                0.56703,                0.41626,                0.95541,                0.63086,                0.43097,                0.98021,                0.91779,                0.88366,                0.94107,                0.79049,                0.64705,                0.46498,                0.96493,                 0.6425,                0.51881,                0.95734,             0.00014727,             0.00014727,             0.00014727
                    456,                0.54527,                0.41208,                0.94922,                0.60271,                0.42475,                0.96928,                 0.9126,                0.89319,                0.94236,                0.79679,                0.63998,                0.46402,                0.96207,                 0.6356,                0.51699,                0.95678,             0.00014444,             0.00014444,             0.00014444
                    457,                0.55494,                0.41908,                 0.9521,                0.62179,                0.45624,                0.97437,                0.91259,                0.87683,                0.94216,                0.80082,                0.64319,                0.46288,                0.95937,                0.63516,                0.51736,                0.95573,             0.00014161,             0.00014161,             0.00014161
                    458,                0.53219,                0.40655,                0.95056,                0.59302,                 0.4216,                0.97021,                0.89611,                0.89081,                0.93844,                0.79732,                0.63508,                0.46386,                0.95237,                0.62797,                0.52654,                0.94963,             0.00013878,             0.00013878,             0.00013878
                    459,                0.54746,                0.39977,                0.94365,                 0.5936,                0.41069,                0.96284,                0.92914,                0.86644,                0.94186,                0.79479,                0.62728,                0.45423,                0.94957,                0.62135,                0.50584,                0.94688,             0.00013596,             0.00013596,             0.00013596
                    460,                0.53065,                0.39497,                0.93908,                0.57808,                0.40531,                0.95479,                0.92745,                0.87871,                0.93793,                 0.7933,                0.63552,                0.44808,                0.95445,                0.64333,                0.47996,                0.96522,             0.00013313,             0.00013313,             0.00013313
                    461,                0.52142,                0.39028,                0.92782,                0.56482,                0.38915,                0.94437,                0.94126,                0.86188,                0.93803,                0.79333,                0.62947,                0.44286,                0.94966,                0.64017,                0.48262,                0.95875,              0.0001303,              0.0001303,              0.0001303
                    462,                0.53391,                0.40191,                0.94864,                0.58616,                0.41817,                0.96968,                0.93565,                0.85288,                0.94104,                 0.7987,                0.63919,                0.44875,                0.95277,                 0.6491,                0.47717,                0.95979,             0.00012747,             0.00012747,             0.00012747
                    463,                0.52518,                0.38506,                0.93855,                0.56836,                0.39989,                0.95931,                0.93522,                 0.8666,                 0.9453,                0.79972,                0.64638,                0.45726,                0.95401,                 0.6427,                0.50278,                0.95877,             0.00012464,             0.00012464,             0.00012464
                    464,                0.56242,                0.40458,                 0.9656,                0.60943,                0.42698,                0.98602,                0.93865,                0.85178,                0.94025,                0.79399,                0.64281,                0.46766,                0.95351,                0.63861,                0.52623,                0.95997,             0.00012181,             0.00012181,             0.00012181
                    465,                0.54476,                 0.4034,                0.94175,                0.59624,                0.41154,                0.96129,                0.91908,                0.86721,                0.93965,                0.78913,                0.65182,                0.48185,                0.95714,                0.65849,                0.52583,                0.97174,             0.00011898,             0.00011898,             0.00011898
                    466,                0.52267,                0.39668,                0.94144,                0.57825,                0.40178,                0.96326,                0.93455,                0.85465,                0.93726,                0.78874,                0.65362,                0.47693,                0.95826,                 0.6597,                0.53207,                0.96895,             0.00011615,             0.00011615,             0.00011615
                    467,                0.55782,                0.40556,                0.96376,                0.62629,                0.42496,                0.99278,                0.95059,                 0.8575,                0.94086,                0.79234,                0.64442,                0.46573,                0.95372,                0.65569,                0.50371,                0.96619,             0.00011332,             0.00011332,             0.00011332
                    468,                0.53384,                0.40308,                0.94156,                0.57728,                0.39658,                0.95471,                 0.9288,                0.87121,                0.94316,                0.79341,                0.64422,                0.46786,                0.95846,                0.64803,                  0.492,                0.96504,             0.00011049,             0.00011049,             0.00011049
                    469,                0.54037,                0.40419,                0.94751,                0.58777,                0.43266,                0.96447,                0.92539,                0.86462,                0.94103,                0.79215,                 0.6518,                0.47261,                0.96499,                 0.6495,                0.49993,                 0.9666,             0.00010766,             0.00010766,             0.00010766
                    470,                 0.5436,                0.40468,                0.94984,                0.58425,                0.41091,                0.96641,                0.92067,                0.88193,                0.93982,                0.79127,                0.65211,                0.47465,                0.96693,                0.64689,                0.50798,                0.96653,             0.00010483,             0.00010483,             0.00010483
                    471,                0.53346,                0.39997,                0.94506,                0.58793,                0.40599,                0.96214,                0.93396,                0.86951,                0.93501,                0.79015,                0.65047,                0.47354,                0.97183,                0.64246,                 0.5315,                0.96789,               0.000102,               0.000102,               0.000102
                    472,                0.53157,                0.40239,                0.94217,                0.58948,                0.41356,                0.95629,                0.89473,                0.88601,                0.93206,                0.79101,                0.65568,                0.48069,                0.96734,                0.64906,                0.55822,                0.97067,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    473,                0.53079,                0.41212,                0.95259,                0.59144,                0.43151,                0.97881,                0.94562,                0.84051,                0.93181,                0.78184,                0.65709,                  0.474,                0.96571,                0.65516,                0.55799,                0.97204,             9.6343e-05,             9.6343e-05,             9.6343e-05
                    474,                0.56455,                0.41133,                0.96543,                 0.6173,                 0.4214,                 0.9866,                0.93855,                0.85163,                0.93473,                0.78116,                 0.6667,                0.46824,                0.96613,                0.66933,                0.53206,                0.97319,             9.3514e-05,             9.3514e-05,             9.3514e-05
                    475,                0.55103,                0.40964,                0.94281,                0.60743,                0.42323,                0.96107,                0.97729,                0.83503,                0.94066,                0.79077,                0.66456,                  0.473,                0.96889,                0.66344,                0.51151,                0.97069,             9.0684e-05,             9.0684e-05,             9.0684e-05
                    476,                0.55044,                0.41293,                0.95082,                0.61566,                0.43711,                0.97159,                0.92399,                 0.8772,                0.94477,                0.79725,                0.65633,                0.46373,                0.96599,                0.65812,                0.49444,                0.96609,             8.7855e-05,             8.7855e-05,             8.7855e-05
                    477,                0.51922,                0.39335,                0.94888,                 0.5756,                0.40823,                0.97025,                0.91348,                0.88995,                0.94291,                0.79305,                0.64577,                0.45921,                0.96155,                0.65034,                0.50418,                0.95947,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    478,                0.54216,                0.38866,                0.94255,                0.59649,                0.40481,                0.95995,                 0.9295,                0.88155,                0.94037,                0.79334,                0.64619,                0.45541,                0.95882,                0.64941,                0.50694,                0.95863,             8.2196e-05,             8.2196e-05,             8.2196e-05
                    479,                0.51454,                0.39191,                0.93028,                0.57184,                0.42031,                0.95153,                0.93576,                0.86654,                 0.9411,                0.79523,                0.64505,                0.45503,                 0.9539,                 0.6408,                0.51891,                0.95267,             7.9367e-05,             7.9367e-05,             7.9367e-05
                    480,                0.54088,                0.40072,                0.95541,                 0.5958,                0.41472,                0.97723,                0.93809,                0.85721,                0.93922,                0.79201,                0.64465,                 0.4595,                0.95583,                0.64358,                 0.5254,                0.95566,             7.6537e-05,             7.6537e-05,             7.6537e-05
